wavelength,flam,flam_err
5.335554072874162,2.1107095962088806e-19,2.2708501767496156e-21
5.342599106218271,1.965577003425805e-19,2.261381382615197e-21
5.349633701299593,1.9757368692455479e-19,2.0665476690495233e-21
5.356657897184547,2.126079124376613e-19,2.6224849385205304e-21
5.363671733871856,1.9433203646201742e-19,2.365583931783276e-21
5.370675254053605,1.8898217487503037e-19,2.238553587113601e-21
5.377668496638095,1.9037703217656859e-19,2.369523079573612e-21
5.384651499878848,1.964522263669918e-19,2.2707461795361753e-21
5.391624304015411,1.8859316151819038e-19,2.0011674485489018e-21
5.398586949636018,1.8801426760536277e-19,2.3131747515974236e-21
5.40553947413765,1.7973667744071967e-19,2.0868559886091536e-21
5.412481915652523,1.8776354182494497e-19,2.2193276633485157e-21
5.4194143138494955,1.884949073021956e-19,2.23357047433675e-21
5.426336707025783,1.8931818408915205e-19,2.2066758771720457e-21
5.433249132228494,1.9632351975202128e-19,2.7367443330315248e-21
5.440151625842054,1.8410061415419353e-19,2.276836139586314e-21
5.447044228096482,1.903371035804002e-19,2.3003600632371e-21
5.453926975459426,2.0244880002925505e-19,2.774969970320737e-21
5.460799904160957,1.9467414753199453e-19,2.482500101404394e-21
5.467663049874069,2.0131088934410867e-19,2.5532894176834604e-21
5.474516450941539,2.0554369312577903e-19,2.893923598076172e-21
5.481360143946906,2.1899131779041675e-19,3.013418145788622e-21
5.488194163283702,2.1556934361423937e-19,3.2572532780597095e-21
